episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef
4460,222966,0.38,0.38,16.17,100.0,0.006401694951709485
4470,223466,0.41,0.41,15.98,100.0,0.006395296136752436
4480,223965,0.4,0.4,15.53,100.0,0.006388903717731644
4490,224465,0.37,0.37,15.63,100.0,0.006382517688254051
4500,224965,0.4,0.4,15.66,100.0,0.006376138041932989
4510,225465,0.41,0.41,15.66,100.0,0.006369764772388173
4520,225965,0.44,0.44,16.23,100.0,0.006363397873245697
4530,226463,0.38,0.38,16.2,100.0,0.006357037338138021
4540,226963,0.37,0.37,16.34,100.0,0.0063506831607039755
4550,227463,0.31,0.31,16.34,100.0,0.006344335334588745
4560,227963,0.34,0.34,15.96,100.0,0.006337993853443871
4570,228463,0.31,0.31,16.37,100.0,0.006331658710927237
4580,228963,0.35,0.35,16.46,100.0,0.006325329900703064
4590,229462,0.35,0.35,16.48,100.0,0.00631900741644191
4600,229962,0.32,0.32,16.43,100.0,0.006312691251820658
4610,230462,0.31,0.31,16.23,100.0,0.006306381400522511
4620,230954,0.29,0.29,16.31,100.0,0.006300077856236986
4630,231454,0.31,0.31,16.17,100.0,0.006293780612659908
4640,231935,0.32,0.32,16.12,100.0,0.006287489663493403
4650,232435,0.35,0.35,16.39,100.0,0.006281205002445891
4660,232935,0.33,0.33,16.41,100.0,0.006274926623232084
4670,233435,0.34,0.34,16.71,100.0,0.006268654519572973
4680,233935,0.33,0.33,16.33,100.0,0.006262388685195827
4690,234435,0.35,0.35,15.99,100.0,0.006256129113834184
4700,234935,0.38,0.38,15.94,100.0,0.0062498757992278465
4710,235435,0.42,0.42,15.72,100.0,0.006243628735122874
4720,235935,0.44,0.44,15.23,100.0,0.006237387915271578
4730,236429,0.44,0.44,15.25,100.0,0.006231153333432515
4740,236929,0.45,0.45,14.89,100.0,0.006224924983370475
4750,237419,0.44,0.44,14.41,100.0,0.006218702858856488
4760,237914,0.46,0.46,14.32,100.0,0.006212486953667805
4770,238409,0.47,0.47,14.28,100.0,0.006206277261587899
4780,238909,0.46,0.46,14.43,100.0,0.006200073776406457
4790,239409,0.47,0.47,14.58,100.0,0.006193876491919372
4800,239909,0.45,0.45,14.45,100.0,0.00618768540192874
4810,240409,0.42,0.42,14.38,100.0,0.006181500500242851
4820,240909,0.4,0.4,14.4,100.0,0.0061753217806761835
4830,241407,0.37,0.37,14.03,100.0,0.0061691492370494
4840,241907,0.34,0.34,14.14,100.0,0.0061629828631893395
4850,242400,0.38,0.38,13.33,100.0,0.0061568226529290105
4860,242898,0.34,0.34,13.35,100.0,0.006150668600107586
4870,243398,0.38,0.38,13.36,100.0,0.006144520698570397
4880,243898,0.37,0.37,13.76,100.0,0.00613837894216893
4890,244398,0.36,0.36,13.66,100.0,0.006132243324760809
4900,244898,0.36,0.36,13.39,100.0,0.0061261138402098035
4910,245398,0.38,0.38,13.05,100.0,0.0061199904823858176
4920,245898,0.4,0.4,13.16,100.0,0.006113873245164879
4930,246398,0.41,0.41,13.15,100.0,0.006107762122429138
4940,246893,0.4,0.4,13.28,100.0,0.006101657108066861
4950,247393,0.37,0.37,13.24,100.0,0.0060955581959724215
4960,247893,0.41,0.41,13.52,100.0,0.006089465380046299
4970,248393,0.41,0.41,13.71,100.0,0.006083378654195067
4980,248893,0.44,0.44,14.44,100.0,0.006077298012331389
4990,249393,0.47,0.47,14.48,100.0,0.006071223448374017
5000,249893,0.46,0.46,14.52,100.0,0.006065154956247778
5010,250393,0.45,0.45,14.78,100.0,0.006059092529883569
5020,250890,0.45,0.45,14.89,100.0,0.006053036163218359
5030,251390,0.44,0.44,14.96,100.0,0.0060469858501951785
5040,251888,0.48,0.48,14.9,100.0,0.006040941584763105
5050,252388,0.49,0.49,15.0,100.0,0.00603490336087727
5060,252888,0.48,0.48,14.94,100.0,0.006028871172498846
5070,253372,0.43,0.43,14.88,100.0,0.0060228450135950354
5080,253872,0.41,0.41,15.48,100.0,0.006016824878139082
5090,254372,0.38,0.38,15.57,100.0,0.006010810760110246
5100,254872,0.4,0.4,15.55,100.0,0.006004802653493808
5110,255372,0.41,0.41,15.35,100.0,0.005998800552281059
5120,255872,0.42,0.42,15.21,100.0,0.005992804450469296
5130,256364,0.41,0.41,14.81,100.0,0.005986814342061819
5140,256864,0.43,0.43,14.93,100.0,0.00598083022106792
5150,257364,0.42,0.42,14.99,100.0,0.005974852081502878
5160,257864,0.42,0.42,15.0,100.0,0.005968879917387957
5170,258363,0.43,0.43,14.86,100.0,0.005962913722750392
5180,258862,0.42,0.42,14.7,100.0,0.005956953491623392
5190,259362,0.42,0.42,14.91,100.0,0.005950999218046131
5200,259861,0.39,0.39,14.81,100.0,0.005945050896063738
5210,260361,0.38,0.38,14.73,100.0,0.005939108519727298
5220,260861,0.36,0.36,14.67,100.0,0.005933172083093837
5230,261361,0.38,0.38,14.71,100.0,0.005927241580226326
5240,261861,0.33,0.33,14.72,100.0,0.005921317005193667
5250,262358,0.34,0.34,14.49,100.0,0.005915398352070692
5260,262858,0.35,0.35,14.16,100.0,0.005909485614938157
5270,263358,0.34,0.34,14.1,100.0,0.005903578787882732
5280,263858,0.34,0.34,14.18,100.0,0.005897677864996998
5290,264356,0.33,0.33,14.7,100.0,0.005891782840379444
5300,264856,0.32,0.32,14.62,100.0,0.005885893708134453
5310,265356,0.31,0.31,15.06,100.0,0.005880010462372304
5320,265856,0.31,0.31,15.16,100.0,0.005874133097209163
5330,266352,0.34,0.34,14.93,100.0,0.005868261606767076
5340,266852,0.38,0.38,15.34,100.0,0.005862395985173964
5350,267346,0.38,0.38,15.56,100.0,0.005856536226563618
5360,267845,0.36,0.36,15.52,100.0,0.0058506823250756975
5370,268337,0.36,0.36,15.08,100.0,0.0058448342748557095
5380,268837,0.36,0.36,15.22,100.0,0.005838992070055022
5390,269337,0.38,0.38,14.75,100.0,0.0058331557048308435
5400,269829,0.42,0.42,14.74,100.0,0.005827325173346225
5410,270307,0.41,0.41,14.66,100.0,0.00582150046977005
5420,270807,0.44,0.44,15.0,100.0,0.005815681588277034
5430,271307,0.4,0.4,14.9,100.0,0.005809868523047713
5440,271807,0.38,0.38,15.12,100.0,0.005804061268268439
5450,272307,0.36,0.36,15.01,100.0,0.005798259818131377
5460,272807,0.39,0.39,15.16,100.0,0.005792464166834495
5470,273307,0.37,0.37,15.27,100.0,0.005786674308581562
5480,273807,0.36,0.36,15.36,100.0,0.005780890237582141
5490,274306,0.35,0.35,15.5,100.0,0.005775111948051581
5500,274806,0.33,0.33,15.14,100.0,0.005769339434211015
5510,275304,0.35,0.35,15.13,100.0,0.0057635726902873505
5520,275796,0.31,0.31,15.28,100.0,0.005757811710513265
5530,276287,0.33,0.33,15.24,100.0,0.005752056489127206
5540,276787,0.32,0.32,15.12,100.0,0.005746307020373373
5550,277287,0.35,0.35,15.09,100.0,0.005740563298501725
5560,277775,0.34,0.34,15.1,100.0,0.00573482531776796
5570,278266,0.37,0.37,14.89,100.0,0.005729093072433526
5580,278761,0.38,0.38,14.73,100.0,0.0057233665567656055
5590,279256,0.4,0.4,14.13,100.0,0.005717645765037108
5600,279756,0.41,0.41,13.82,100.0,0.005711930691526669
5610,280256,0.4,0.4,13.97,100.0,0.005706221330518643
5620,280756,0.41,0.41,14.05,100.0,0.005700517676303097
5630,281256,0.47,0.47,14.18,100.0,0.005694819723175807
5640,281756,0.46,0.46,14.4,100.0,0.005689127465438249
5650,282242,0.42,0.42,14.37,100.0,0.005683440897397596
5660,282742,0.4,0.4,14.39,100.0,0.0056777600133667075
5670,283221,0.38,0.38,14.36,100.0,0.005672084807664135
5680,283718,0.42,0.42,14.25,100.0,0.005666415274614105
5690,284218,0.38,0.38,14.42,100.0,0.0056607514085465155
5700,284714,0.36,0.36,14.68,100.0,0.005655093203796932
5710,285198,0.34,0.34,14.78,100.0,0.005649440654706586
5720,285698,0.33,0.33,14.53,100.0,0.005643793755622361
5730,286197,0.27,0.27,14.19,100.0,0.005638152500896793
5740,286697,0.27,0.27,14.29,100.0,0.005632516884888061
5750,287197,0.29,0.29,14.26,100.0,0.005626886901959988
5760,287692,0.3,0.3,14.07,100.0,0.0056212625464820256
5770,288192,0.35,0.35,13.82,100.0,0.005615643812829256
5780,288677,0.31,0.31,13.56,100.0,0.005610030695382386
5790,289177,0.34,0.34,13.47,100.0,0.0056044231885277315
5800,289677,0.37,0.37,13.73,100.0,0.005598821286657226
5810,290177,0.38,0.38,13.47,100.0,0.005593224984168407
5820,290677,0.37,0.37,13.24,100.0,0.005587634275464414
5830,291177,0.4,0.4,13.61,100.0,0.0055820491549539745
5840,291677,0.42,0.42,13.35,100.0,0.0055764696170514105
5850,292175,0.45,0.45,13.88,100.0,0.005570895656176628
5860,292675,0.44,0.44,14.0,100.0,0.005565327266755107
5870,293175,0.42,0.42,14.34,100.0,0.005559764443217899
5880,293675,0.44,0.44,14.12,100.0,0.005554207180001626
5890,294168,0.41,0.41,14.03,100.0,0.005548655471548467
5900,294668,0.38,0.38,14.03,100.0,0.005543109312306159
5910,295152,0.41,0.41,13.75,100.0,0.005537568696727988
5920,295652,0.42,0.42,13.76,100.0,0.005532033619272783
5930,296152,0.4,0.4,13.74,100.0,0.005526504074404912
5940,296652,0.39,0.39,13.58,100.0,0.005520980056594277
5950,297152,0.35,0.35,13.96,100.0,0.005515461560316307
5960,297652,0.35,0.35,14.26,100.0,0.005509948580051954
5970,298147,0.33,0.33,14.29,100.0,0.005504441110287686
5980,298628,0.33,0.33,14.13,100.0,0.005498939145515481
5990,299128,0.36,0.36,14.34,100.0,0.0054934426802328235
6000,299628,0.39,0.39,14.52,100.0,0.005487951708942701
6010,300123,0.39,0.39,14.95,100.0,0.005482466226153588
6020,300623,0.44,0.44,15.24,100.0,0.0054769862263794565
6030,301112,0.45,0.45,15.43,100.0,0.005471511704139756
6040,301612,0.48,0.48,15.69,100.0,0.005466042653959418
6050,302101,0.5,0.5,15.34,100.0,0.005460579070368842
6060,302601,0.49,0.49,15.52,100.0,0.005455120947903902
6070,303099,0.5,0.5,15.63,100.0,0.005449668281105926
6080,303599,0.5,0.5,15.32,100.0,0.005444221064521701
6090,304086,0.49,0.49,15.38,100.0,0.005438779292703468
6100,304586,0.49,0.49,15.3,100.0,0.005433342960208907
6110,305078,0.51,0.51,14.89,100.0,0.0054279120616011435
6120,305562,0.48,0.48,14.5,100.0,0.005422486591448734
6130,306062,0.42,0.42,14.5,100.0,0.005417066544325669
6140,306562,0.39,0.39,14.45,100.0,0.0054116519148113525
6150,307054,0.36,0.36,14.5,100.0,0.0054062426974906186
6160,307554,0.37,0.37,14.61,100.0,0.005400838886953707
6170,308053,0.36,0.36,14.66,100.0,0.005395440477796266
6180,308544,0.33,0.33,14.56,100.0,0.005390047464619346
6190,309043,0.3,0.3,14.58,100.0,0.005384659842029394
6200,309543,0.29,0.29,14.49,100.0,0.005379277604638248
6210,310038,0.26,0.26,14.18,100.0,0.005373900747063133
6220,310517,0.23,0.23,14.22,100.0,0.005368529263926651
6230,311008,0.26,0.26,14.49,100.0,0.005363163149856783
6240,311508,0.27,0.27,14.43,100.0,0.005357802399486878
6250,312008,0.31,0.31,14.18,100.0,0.005352447007455649
6260,312501,0.3,0.3,14.19,100.0,0.005347096968407165
6270,312991,0.3,0.3,13.96,100.0,0.005341752276990855
6280,313484,0.31,0.31,13.65,100.0,0.0053364129278614895
6290,313970,0.33,0.33,13.51,100.0,0.005331078915679189
6300,314457,0.33,0.33,13.74,100.0,0.005325750235109404
6310,314945,0.33,0.33,13.73,100.0,0.005320426880822923
6320,315438,0.34,0.34,13.39,100.0,0.005315108847495857
6330,315924,0.34,0.34,13.17,100.0,0.0053097961298096425
6340,316424,0.33,0.33,13.08,100.0,0.005304488722451028
6350,316917,0.29,0.29,13.05,100.0,0.005299186620112075
6360,317407,0.32,0.32,13.26,100.0,0.005293889817490153
6370,317907,0.31,0.31,13.36,100.0,0.005288598309287926
6380,318397,0.32,0.32,13.83,100.0,0.0052833120902133586
6390,318875,0.31,0.31,13.83,100.0,0.005278031154979699
6400,319370,0.32,0.32,13.91,100.0,0.005272755498305486
6410,319862,0.31,0.31,13.84,100.0,0.005267485114914535
6420,320356,0.31,0.31,14.18,100.0,0.005262219999535935
6430,320856,0.32,0.32,14.19,100.0,0.0052569601469040425
6440,321353,0.33,0.33,14.36,100.0,0.00525170555175848
6450,321853,0.35,0.35,14.23,100.0,0.005246456208844126
6460,322353,0.34,0.34,14.21,100.0,0.005241212112911112
6470,322853,0.32,0.32,14.21,100.0,0.005235973258714817
6480,323341,0.34,0.34,14.33,100.0,0.005230739641015862
6490,323841,0.36,0.36,14.84,100.0,0.0052255112545801065
6500,324341,0.39,0.39,14.76,100.0,0.005220288094178641
6510,324841,0.4,0.4,14.8,100.0,0.00521507015458778
6520,325341,0.41,0.41,14.55,100.0,0.005209857430589062
6530,325837,0.39,0.39,14.44,100.0,0.005204649916969245
6540,326337,0.4,0.4,14.34,100.0,0.00519944760852029
6550,326837,0.42,0.42,14.18,100.0,0.005194250500039371
6560,327334,0.41,0.41,14.12,100.0,0.005189058586328856
6570,327833,0.46,0.46,14.49,100.0,0.005183871862196315
6580,328328,0.45,0.45,14.39,100.0,0.005178690322454501
6590,328828,0.46,0.46,14.39,100.0,0.005173513961921358
6600,329328,0.44,0.44,14.13,100.0,0.005168342775420006
6610,329823,0.41,0.41,14.14,100.0,0.005163176757778742
6620,330323,0.39,0.39,14.41,100.0,0.005158015903831033
6630,330794,0.4,0.4,14.73,100.0,0.005152860208415506
6640,331290,0.38,0.38,14.6,100.0,0.00514770966637595
6650,331777,0.34,0.34,14.63,100.0,0.0051425642725613065
6660,332267,0.33,0.33,14.69,100.0,0.005137424021825668
6670,332766,0.34,0.34,14.3,100.0,0.00513228890902827
6680,333266,0.32,0.32,14.11,100.0,0.0051271589290334835
6690,333766,0.31,0.31,14.11,100.0,0.0051220340767108175
6700,334265,0.28,0.28,13.96,100.0,0.0051169143469349055
6710,334765,0.3,0.3,13.69,100.0,0.0051117997345855055
6720,335265,0.32,0.32,14.06,100.0,0.005106690234547492
6730,335765,0.32,0.32,13.9,100.0,0.005101585841710855
6740,336256,0.31,0.31,14.12,100.0,0.00509648655097069
6750,336756,0.34,0.34,13.99,100.0,0.005091392357227196
6760,337249,0.36,0.36,13.96,100.0,0.00508630325538567
6770,337728,0.34,0.34,13.22,100.0,0.005081219240356499
6780,338228,0.34,0.34,13.53,100.0,0.0050761403070551615
6790,338715,0.33,0.33,13.62,100.0,0.0050710664504022155
6800,339215,0.35,0.35,13.81,100.0,0.005065997665323296
6810,339715,0.37,0.37,13.62,100.0,0.005060933946749108
6820,340215,0.4,0.4,13.62,100.0,0.005055875289615429
6830,340707,0.4,0.4,13.21,100.0,0.005050821688863095
6840,341185,0.42,0.42,13.02,100.0,0.005045773139438
6850,341685,0.42,0.42,13.24,100.0,0.005040729636291088
6860,342185,0.4,0.4,13.16,100.0,0.005035691174378352
6870,342685,0.42,0.42,12.86,100.0,0.005030657748660827
6880,343185,0.42,0.42,12.85,100.0,0.005025629354104581
6890,343677,0.44,0.44,12.79,100.0,0.005020605985680718
6900,344168,0.42,0.42,12.91,100.0,0.005015587638365364
6910,344668,0.38,0.38,12.88,100.0,0.005010574307139672
6920,345156,0.36,0.36,12.81,100.0,0.005005565986989807
6930,345656,0.37,0.37,12.43,100.0,0.005000562672906949
6940,346149,0.35,0.35,12.52,100.0,0.004995564359887283
6950,346635,0.35,0.35,12.36,100.0,0.004990571042931997
6960,347135,0.38,0.38,12.13,100.0,0.004985582717047271
6970,347635,0.33,0.33,12.42,100.0,0.0049805993772442814
6980,348135,0.33,0.33,12.42,100.0,0.00497562101853919
6990,348631,0.34,0.34,12.99,100.0,0.00497064763595314
7000,349131,0.35,0.35,12.83,100.0,0.00496567922451225
7010,349631,0.39,0.39,13.18,100.0,0.004960715779247612
7020,350123,0.4,0.4,12.93,100.0,0.004955757295195284
7030,350609,0.37,0.37,12.86,100.0,0.004950803767396285
7040,351106,0.39,0.39,13.1,100.0,0.004945855190896591
7050,351598,0.38,0.38,13.32,100.0,0.004940911560747133
7060,352098,0.38,0.38,13.07,100.0,0.004935972872003782
7070,352588,0.41,0.41,12.54,100.0,0.004931039119727357
7080,353088,0.41,0.41,12.38,100.0,0.004926110298983613
7090,353588,0.38,0.38,12.54,100.0,0.0049211864048432355
7100,354088,0.39,0.39,12.8,100.0,0.004916267432381836
7110,354588,0.37,0.37,12.69,100.0,0.0049113533766799505
7120,355079,0.38,0.38,13.01,100.0,0.00490644423282303
7130,355571,0.4,0.4,13.15,100.0,0.004901539995901442
7140,356071,0.38,0.38,13.16,100.0,0.004896640661010458
7150,356567,0.38,0.38,13.44,100.0,0.004891746223250252
7160,357056,0.38,0.38,13.81,100.0,0.004886856677725897
7170,357556,0.38,0.38,13.68,100.0,0.004881972019547357
7180,358052,0.4,0.4,13.61,100.0,0.004877092243829485
7190,358546,0.39,0.39,13.75,100.0,0.0048722173456920165
7200,359031,0.39,0.39,14.14,100.0,0.004867347320259567
7210,359531,0.42,0.42,14.26,100.0,0.004862482162661623
7220,360019,0.43,0.43,13.91,100.0,0.00485762186803254
7230,360519,0.43,0.43,13.94,100.0,0.004852766431511536
7240,361019,0.43,0.43,13.73,100.0,0.00484791584824269
7250,361519,0.45,0.45,13.75,100.0,0.0048430701133749315
7260,362019,0.42,0.42,13.23,100.0,0.004838229222062041
7270,362514,0.4,0.4,13.25,100.0,0.004833393169462642
7280,363014,0.38,0.38,13.1,100.0,0.0048285619507402
7290,363514,0.39,0.39,13.05,100.0,0.004823735561063014
7300,364009,0.36,0.36,12.96,100.0,0.004818913995604207
7310,364509,0.35,0.35,12.86,100.0,0.0048140972495417335
7320,364997,0.31,0.31,13.06,100.0,0.004809285318058364
7330,365497,0.35,0.35,12.99,100.0,0.004804478196341687
7340,365997,0.37,0.37,13.07,100.0,0.004799675879584098
7350,366490,0.39,0.39,13.17,100.0,0.0047948783629828
7360,366990,0.46,0.46,13.16,100.0,0.004790085641739796
7370,367490,0.52,0.52,13.65,100.0,0.004785297711061885
7380,367990,0.53,0.53,13.57,100.0,0.004780514566160659
7390,368470,0.53,0.53,13.44,100.0,0.004775736202252492
7400,368964,0.56,0.56,13.25,100.0,0.004770962614558542
7410,369464,0.55,0.55,13.04,100.0,0.004766193798304745
7420,369955,0.54,0.54,12.96,100.0,0.004761429748721807
7430,370455,0.52,0.52,13.04,100.0,0.004756670461045201
7440,370947,0.52,0.52,13.02,100.0,0.004751915930515164
7450,371447,0.49,0.48,12.8,100.0,0.004747166152376687
7460,371926,0.43,0.42,12.81,100.0,0.004742421121879519
7470,372426,0.4,0.39,12.94,100.0,0.004737680834278154
7480,372926,0.38,0.37,13.42,100.0,0.00473294528483183
7490,373407,0.39,0.38,13.6,100.0,0.004728214468804522
7500,373897,0.36,0.35,13.41,100.0,0.004723488381464943
7510,374397,0.35,0.34,13.35,100.0,0.00471876701808653
7520,374896,0.35,0.34,13.07,100.0,0.004714050373947449
7530,375385,0.36,0.35,13.15,100.0,0.004709338444330584
7540,375883,0.39,0.38,13.24,100.0,0.004704631224523533
7550,376380,0.4,0.4,13.27,100.0,0.004699928709818602
7560,376868,0.4,0.4,13.11,100.0,0.0046952308955128105
7570,377354,0.38,0.38,12.83,100.0,0.004690537776907871
7580,377839,0.4,0.4,12.74,100.0,0.004685849349310197
7590,378333,0.38,0.38,12.61,100.0,0.0046811656080308905
7600,378824,0.38,0.38,12.68,100.0,0.004676486548385743
7610,379324,0.37,0.37,12.97,100.0,0.004671812165695225
7620,379821,0.35,0.35,12.93,100.0,0.004667142455284486
7630,380305,0.35,0.35,13.01,100.0,0.004662477412483348
7640,380794,0.32,0.32,12.87,100.0,0.004657817032626301
7650,381285,0.33,0.33,12.52,100.0,0.004653161311052499
7660,381785,0.34,0.34,11.82,100.0,0.004648510243105756
7670,382267,0.33,0.33,12.43,100.0,0.004643863824134537
7680,382731,0.32,0.32,12.24,100.0,0.004639222049491959
7690,383225,0.35,0.35,12.53,100.0,0.004634584914535781
7700,383715,0.37,0.37,12.15,100.0,0.004629952414628405
7710,384194,0.37,0.37,12.24,100.0,0.004625324545136866
7720,384694,0.39,0.39,12.27,100.0,0.004620701301432833
7730,385192,0.37,0.37,11.85,100.0,0.004616082678892598
7740,385677,0.4,0.4,12.22,100.0,0.004611468672897077
7750,386161,0.4,0.4,12.23,100.0,0.004606859278831804
7760,386661,0.43,0.43,12.02,100.0,0.004602254492086921
7770,387161,0.44,0.44,11.55,100.0,0.004597654308057183
7780,387661,0.44,0.44,11.82,100.0,0.004593058722141941
7790,388157,0.45,0.45,11.93,100.0,0.0045884677297451555
7800,388655,0.42,0.42,11.79,100.0,0.004583881326275368
7810,389152,0.46,0.46,11.81,100.0,0.004579299507145721
7820,389644,0.44,0.44,11.97,100.0,0.004574722267773933
7830,390141,0.46,0.46,12.05,100.0,0.00457014960358231
7840,390641,0.47,0.47,11.93,100.0,0.004565581509997728
7850,391141,0.46,0.46,12.19,100.0,0.004561017982451636
7860,391629,0.43,0.43,12.16,100.0,0.00455645901638005
7870,392129,0.44,0.44,11.95,100.0,0.004551904607223549
7880,392618,0.44,0.44,11.63,100.0,0.004547354750427267
7890,393118,0.42,0.42,11.48,100.0,0.004542809441440892
7900,393615,0.43,0.43,11.47,100.0,0.004538268675718658
7910,394115,0.39,0.39,11.74,100.0,0.004533732448719348
7920,394615,0.43,0.43,12.16,100.0,0.004529200755906278
7930,395114,0.38,0.38,12.21,100.0,0.004524673592747304
7940,395614,0.32,0.32,12.23,100.0,0.004520150954714809
7950,396111,0.32,0.32,11.89,100.0,0.004515632837285699
7960,396599,0.3,0.3,11.82,100.0,0.0045111192359414114
7970,397088,0.29,0.29,11.95,100.0,0.004506610146167887
7980,397587,0.3,0.3,11.76,100.0,0.004502105563455586
7990,398087,0.29,0.29,12.11,100.0,0.004497605483299477
8000,398587,0.31,0.31,12.6,100.0,0.004493109901199027
8010,399071,0.35,0.35,12.84,100.0,0.004488618812658205
8020,399571,0.35,0.35,12.58,100.0,0.004484132213185474
8030,400060,0.39,0.39,12.81,100.0,0.004479650098293783
8040,400553,0.41,0.41,13.07,100.0,0.00447517246350057
8050,401031,0.43,0.43,12.79,100.0,0.004470699304327751
8060,401531,0.43,0.43,12.73,100.0,0.004466230616301721
8070,402031,0.44,0.44,12.81,100.0,0.004461766394953344
8080,402531,0.43,0.43,13.17,100.0,0.004457306635817951
8090,403031,0.44,0.44,13.18,100.0,0.004452851334435336
8100,403523,0.41,0.41,12.97,100.0,0.004448400486349753
8110,404015,0.4,0.4,12.91,100.0,0.004443954087109906
8120,404515,0.37,0.37,12.81,100.0,0.004439512132268956
8130,405015,0.37,0.37,12.89,100.0,0.0044350746173844975
8140,405515,0.36,0.36,13.12,100.0,0.004430641538018576
8150,406008,0.33,0.33,13.04,100.0,0.004426212889737666
8160,406496,0.38,0.38,13.05,100.0,0.004421788668112677
8170,406990,0.38,0.38,13.31,100.0,0.004417368868718944
8180,407478,0.39,0.39,13.36,100.0,0.004412953487136224
8190,407978,0.41,0.41,13.77,100.0,0.004408542518948696
8200,408478,0.44,0.44,13.35,100.0,0.004404135959744949
8210,408968,0.43,0.43,13.82,100.0,0.004399733805117982
8220,409452,0.43,0.43,13.77,100.0,0.004395336050665201
8230,409952,0.41,0.41,13.85,100.0,0.004390942691988411
8240,410448,0.4,0.4,13.75,100.0,0.004386553724693814
8250,410932,0.42,0.42,14.41,100.0,0.0043821691443920036
8260,411432,0.44,0.44,14.21,100.0,0.004377788946697959
8270,411932,0.43,0.43,13.98,100.0,0.004373413127231045
8280,412432,0.42,0.42,14.06,100.0,0.004369041681615005
8290,412932,0.4,0.4,13.67,100.0,0.004364674605477953
8300,413432,0.39,0.39,13.83,100.0,0.004360311894452377
8310,413928,0.37,0.37,13.77,100.0,0.004355953544175132
8320,414428,0.39,0.39,13.41,100.0,0.004351599550287427
8330,414928,0.38,0.38,13.39,100.0,0.004347249908434837
8340,415411,0.37,0.37,13.45,100.0,0.004342904614267284
8350,415901,0.32,0.32,13.42,100.0,0.0043385636634390365
8360,416394,0.25,0.25,13.56,100.0,0.00433422705160871
8370,416882,0.28,0.28,14.05,100.0,0.004329894774439258
8380,417370,0.28,0.28,13.89,100.0,0.00432556682759797
8390,417862,0.26,0.26,13.94,100.0,0.004321243206756468
8400,418352,0.27,0.27,13.88,100.0,0.004316923907590696
8410,418841,0.3,0.3,14.0,100.0,0.004312608925780924
8420,419337,0.31,0.31,13.74,100.0,0.004308298257011738
8430,419832,0.33,0.33,13.79,100.0,0.004303991896972037
8440,420319,0.36,0.36,13.53,100.0,0.0042996898413550306
8450,420810,0.44,0.44,13.42,100.0,0.004295392085858232
8460,421304,0.43,0.43,13.59,100.0,0.004291098626183457
8470,421786,0.39,0.39,13.56,100.0,0.004286809458036814
8480,422286,0.4,0.4,13.44,100.0,0.004282524577128707
8490,422786,0.44,0.44,13.7,100.0,0.004278243979173826
8500,423284,0.44,0.44,13.24,100.0,0.0042739676598911435
8510,423780,0.42,0.42,13.55,100.0,0.004269695615003913
8520,424270,0.43,0.43,13.19,100.0,0.004265427840239663
8530,424766,0.4,0.4,13.25,100.0,0.004261164331330189
8540,425266,0.39,0.39,13.37,100.0,0.00425690508401156
8550,425753,0.33,0.33,13.4,100.0,0.004252650094024097
8560,426246,0.36,0.36,12.94,100.0,0.0042483993571123865
8570,426745,0.42,0.42,12.84,100.0,0.004244152869025266
8580,427245,0.42,0.42,12.54,100.0,0.0042399106255158235
8590,427745,0.43,0.43,12.55,100.0,0.00423567262234139
8600,428245,0.43,0.43,12.19,100.0,0.004231438855263537
8610,428745,0.46,0.46,12.02,100.0,0.004227209320048075
8620,429238,0.43,0.43,12.0,100.0,0.004222984012465045
8630,429738,0.45,0.45,11.91,100.0,0.004218762928288716
8640,430214,0.44,0.44,11.59,100.0,0.004214546063297582
8650,430710,0.44,0.44,12.23,100.0,0.004210333413274357
8660,431208,0.41,0.41,11.94,100.0,0.004206124974005967
8670,431702,0.36,0.36,11.68,100.0,0.004201920741283554
8680,432202,0.36,0.36,11.65,100.0,0.004197720710902462
8690,432698,0.3,0.3,11.64,100.0,0.0041935248786622425
8700,433194,0.27,0.27,11.66,100.0,0.004189333240366641
8710,433694,0.23,0.23,11.8,100.0,0.004185145791823601
8720,434194,0.22,0.22,11.98,100.0,0.004180962528845256
8730,434694,0.24,0.24,11.95,100.0,0.004176783447247922
8740,435189,0.28,0.28,12.03,100.0,0.0041726085428521
8750,435666,0.27,0.27,11.93,100.0,0.004168437811482467
8760,436163,0.28,0.28,11.77,100.0,0.004164271248967876
8770,436652,0.28,0.28,11.85,100.0,0.004160108851141345
8780,437144,0.27,0.27,11.72,100.0,0.004155950613840061
8790,437644,0.31,0.31,11.57,100.0,0.004151796532905369
8800,438142,0.33,0.33,11.46,100.0,0.004147646604182776
8810,438636,0.37,0.37,10.95,100.0,0.004143500823521936
8820,439135,0.41,0.41,10.85,100.0,0.004139359186776653
8830,439635,0.42,0.42,10.24,100.0,0.004135221689804874
8840,440135,0.39,0.39,10.16,100.0,0.00413108832846869
8850,440629,0.44,0.44,9.76,100.0,0.004126959098634326
8860,441120,0.49,0.49,9.88,100.0,0.004122833996172136
8870,441620,0.51,0.51,9.77,100.0,0.004118713016956609
8880,442117,0.5,0.5,10.09,100.0,0.004114596156866351
8890,442613,0.51,0.51,9.99,100.0,0.004110483411784092
8900,443113,0.54,0.54,10.11,100.0,0.004106374777596672
8910,443609,0.52,0.52,10.14,100.0,0.004102270250195047
8920,444099,0.51,0.51,10.02,100.0,0.004098169825474277
8930,444594,0.51,0.51,9.92,100.0,0.004094073499333531
