episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef,clip_range
9130,453782,0.46,0.46,10.22,100.0,0.00319327,0.16218483333333333
9140,454268,0.41,0.41,10.04,100.0,0.0031859799999999997,0.16214433333333333
9150,454762,0.4,0.4,10.13,100.0,0.0031785699999999995,0.16210316666666666
9160,455262,0.4,0.4,10.26,100.0,0.00317107,0.1620615
9170,455753,0.43,0.43,10.06,100.0,0.0031637049999999993,0.16202058333333333
9180,456209,0.41,0.41,9.93,100.0,0.003156865,0.16198258333333332
9190,456673,0.39,0.39,10.27,100.0,0.003149904999999999,0.16194391666666666
9200,457173,0.35,0.35,10.14,100.0,0.003142404999999999,0.16190225
9210,457646,0.39,0.39,10.24,100.0,0.0031353099999999997,0.16186283333333334
9220,458146,0.37,0.37,10.3,100.0,0.003127809999999999,0.16182116666666665
9230,458646,0.38,0.38,10.26,100.0,0.0031203099999999994,0.1617795
9240,459146,0.39,0.39,10.11,100.0,0.003112809999999999,0.16173783333333333
9250,459621,0.37,0.37,10.05,100.0,0.0031056849999999995,0.16169825
9260,460121,0.34,0.34,9.73,100.0,0.003098184999999999,0.16165658333333333
9270,460613,0.33,0.33,9.85,100.0,0.0030908049999999994,0.16161558333333334
9280,461086,0.36,0.36,9.89,100.0,0.003083709999999999,0.16157616666666666
9290,461568,0.35,0.35,9.89,100.0,0.0030764799999999995,0.161536
9300,462049,0.37,0.37,10.03,100.0,0.003069265,0.16149591666666666
9310,462549,0.35,0.35,10.34,100.0,0.0030617649999999993,0.16145425
9320,463028,0.32,0.32,10.34,100.0,0.0030545799999999994,0.16141433333333333
9330,463505,0.33,0.33,10.62,100.0,0.0030474249999999994,0.16137458333333332
9340,463992,0.31,0.31,10.46,100.0,0.0030401199999999995,0.161334
9350,464482,0.35,0.35,10.15,100.0,0.003032769999999999,0.16129316666666665
9360,464971,0.37,0.37,10.52,100.0,0.003025434999999999,0.16125241666666668
9370,465451,0.37,0.37,10.49,100.0,0.003018235,0.16121241666666666
9380,465951,0.34,0.34,10.64,100.0,0.0030107349999999996,0.16117075
9390,466437,0.34,0.34,10.65,100.0,0.0030034449999999996,0.16113025
9400,466919,0.34,0.34,10.9,100.0,0.002996214999999999,0.16109008333333333
9410,467389,0.34,0.34,10.9,100.0,0.0029891649999999994,0.16105091666666665
9420,467852,0.35,0.35,11.13,100.0,0.00298222,0.16101233333333334
9430,468334,0.31,0.31,11.12,100.0,0.0029749899999999994,0.16097216666666667
9440,468832,0.34,0.34,11.35,100.0,0.0029675199999999995,0.16093066666666667
9450,469311,0.33,0.33,11.11,100.0,0.002960334999999999,0.16089075
9460,469811,0.33,0.33,11.2,100.0,0.002952834999999999,0.16084908333333334
9470,470310,0.34,0.34,11.52,100.0,0.0029453499999999994,0.1608075
9480,470791,0.32,0.32,11.48,100.0,0.0029381349999999997,0.16076741666666666
9490,471262,0.31,0.31,11.58,100.0,0.002931069999999999,0.16072816666666667
9500,471752,0.31,0.31,11.63,100.0,0.0029237199999999994,0.16068733333333332
9510,472244,0.29,0.29,11.65,100.0,0.00291634,0.16064633333333334
9520,472744,0.3,0.3,11.36,100.0,0.0029088399999999993,0.16060466666666667
9530,473243,0.33,0.33,11.34,100.0,0.0029013549999999996,0.16056308333333333
9540,473711,0.31,0.31,11.45,100.0,0.0028943349999999996,0.16052408333333335
9550,474194,0.32,0.32,11.49,100.0,0.0028870899999999993,0.16048383333333333
9560,474676,0.36,0.35,11.96,100.0,0.0028798599999999997,0.16044366666666665
9570,475169,0.34,0.33,12.07,100.0,0.0028724649999999994,0.16040258333333332
9580,475662,0.34,0.33,11.94,100.0,0.00286507,0.1603615
9590,476151,0.37,0.36,11.85,100.0,0.0028577349999999993,0.16032075
9600,476651,0.41,0.4,12.36,100.0,0.0028502349999999996,0.16027908333333332
9610,477151,0.44,0.43,12.81,100.0,0.002842734999999999,0.16023741666666666
9620,477619,0.43,0.42,12.76,100.0,0.002835714999999999,0.16019841666666668
9630,478109,0.43,0.42,12.39,100.0,0.0028283649999999994,0.16015758333333333
9640,478609,0.45,0.44,12.9,100.0,0.0028208649999999997,0.16011591666666666
9650,479065,0.46,0.45,12.54,100.0,0.0028140249999999986,0.16007791666666665
9660,479541,0.43,0.43,12.71,100.0,0.0028068849999999994,0.16003825
9670,479995,0.44,0.44,13.04,100.0,0.002800074999999999,0.16000041666666667
9680,480495,0.44,0.44,12.8,100.0,0.0027925749999999994,0.15995874999999998
9690,480988,0.44,0.44,13.03,100.0,0.00278518,0.15991766666666668
9700,481482,0.4,0.4,12.71,100.0,0.002777769999999999,0.1598765
9710,481982,0.4,0.4,13.16,100.0,0.002770269999999999,0.15983483333333331
9720,482452,0.38,0.38,12.93,100.0,0.0027632199999999994,0.15979566666666667
9730,482952,0.38,0.38,13.08,100.0,0.0027557199999999997,0.159754
9740,483429,0.37,0.37,13.15,100.0,0.0027485649999999997,0.15971425
9750,483918,0.35,0.35,12.66,100.0,0.00274123,0.1596735
9760,484394,0.33,0.33,12.6,100.0,0.00273409,0.15963383333333334
9770,484881,0.32,0.32,12.69,100.0,0.002726784999999999,0.15959325
9780,485380,0.32,0.32,13.2,100.0,0.0027193,0.15955166666666667
9790,485874,0.32,0.32,13.69,100.0,0.002711889999999999,0.1595105
9800,486374,0.34,0.34,13.94,100.0,0.0027043899999999992,0.15946883333333334
9810,486865,0.31,0.31,13.93,100.0,0.0026970249999999996,0.15942791666666667
9820,487354,0.33,0.33,14.29,100.0,0.00268969,0.15938716666666666
9830,487846,0.33,0.33,14.08,100.0,0.0026823099999999994,0.15934616666666668
9840,488346,0.33,0.33,14.05,100.0,0.002674809999999999,0.1593045
9850,488846,0.32,0.32,13.72,100.0,0.002667309999999999,0.15926283333333333
9860,489327,0.34,0.34,13.69,100.0,0.0026600949999999995,0.15922275
9870,489827,0.33,0.33,13.79,100.0,0.0026525949999999998,0.15918108333333333
9880,490304,0.32,0.32,14.08,100.0,0.0026454399999999998,0.15914133333333333
9890,490787,0.33,0.33,13.94,100.0,0.0026381949999999994,0.15910108333333334
9900,491257,0.32,0.32,13.3,100.0,0.002631144999999999,0.15906191666666666
9910,491757,0.35,0.35,12.69,100.0,0.002623645,0.15902025
9920,492251,0.37,0.37,12.97,100.0,0.002616234999999999,0.15897908333333333
9930,492736,0.39,0.39,13.61,100.0,0.0026089599999999996,0.15893866666666667
9940,493236,0.39,0.39,13.46,100.0,0.002601459999999999,0.158897
9950,493733,0.39,0.39,13.95,100.0,0.002594004999999999,0.15885558333333333
9960,494216,0.4,0.4,13.98,100.0,0.0025867599999999987,0.15881533333333334
9970,494696,0.43,0.43,13.64,100.0,0.00257956,0.15877533333333332
9980,495182,0.46,0.46,13.49,100.0,0.002572269999999999,0.15873483333333333
9990,495682,0.43,0.43,13.36,100.0,0.00256477,0.15869316666666666
10000,496167,0.41,0.41,13.18,100.0,0.002557494999999999,0.15865275
10010,496667,0.39,0.39,13.22,100.0,0.002549995,0.15861108333333335
10020,497167,0.39,0.39,12.88,100.0,0.0025424949999999997,0.15856941666666666
10030,497655,0.35,0.35,12.95,100.0,0.0025351749999999998,0.15852875
10040,498144,0.35,0.35,12.89,100.0,0.00252784,0.158488
10050,498644,0.36,0.36,13.4,100.0,0.0025203399999999994,0.15844633333333333
10060,499133,0.36,0.36,13.92,100.0,0.0025130049999999996,0.15840558333333332
10070,499623,0.38,0.38,13.65,100.0,0.002505654999999999,0.15836475
10080,500123,0.36,0.36,13.42,100.0,0.0024981549999999993,0.15832308333333334
10090,500623,0.42,0.42,13.4,100.0,0.0024906549999999996,0.15828141666666667
10100,501117,0.43,0.43,13.53,100.0,0.0024832449999999994,0.15824025
10110,501598,0.45,0.45,13.44,100.0,0.002476029999999999,0.15820016666666667
10120,502098,0.45,0.45,13.7,100.0,0.00246853,0.1581585
10130,502568,0.48,0.48,13.66,100.0,0.0024614799999999994,0.15811933333333333
10140,503033,0.45,0.45,13.91,100.0,0.002454505,0.15808058333333333
10150,503533,0.43,0.43,13.91,100.0,0.0024470049999999995,0.15803891666666667
10160,504026,0.42,0.42,13.6,100.0,0.002439609999999999,0.15799783333333334
10170,504489,0.41,0.41,13.61,100.0,0.0024326649999999997,0.15795925
10180,504960,0.44,0.44,14.34,100.0,0.002425599999999999,0.15792
10190,505430,0.38,0.38,14.3,100.0,0.0024185499999999993,0.15788083333333333
10200,505920,0.4,0.4,14.35,100.0,0.0024111999999999996,0.15784
10210,506400,0.36,0.36,14.35,100.0,0.002404,0.1578
10220,506867,0.33,0.33,14.35,100.0,0.002396995,0.15776108333333333
10230,507349,0.31,0.31,13.79,100.0,0.0023897649999999994,0.15772091666666666
10240,507839,0.36,0.36,13.55,100.0,0.002382414999999999,0.15768008333333333
10250,508317,0.36,0.36,13.1,100.0,0.002375244999999999,0.15764024999999998
10260,508815,0.34,0.34,13.14,100.0,0.002367774999999999,0.15759875
10270,509303,0.34,0.34,13.15,100.0,0.002360454999999999,0.15755808333333332
10280,509786,0.32,0.32,13.08,100.0,0.0023532099999999997,0.15751783333333333
10290,510274,0.33,0.33,13.39,100.0,0.0023458899999999998,0.15747716666666667
10300,510774,0.3,0.3,13.43,100.0,0.0023383899999999992,0.1574355
10310,511242,0.32,0.32,13.62,100.0,0.0023313699999999993,0.1573965
10320,511715,0.33,0.33,13.92,100.0,0.002324274999999999,0.15735708333333331
10330,512211,0.35,0.35,13.7,100.0,0.002316834999999999,0.15731575
10340,512705,0.34,0.34,13.51,100.0,0.0023094249999999995,0.15727458333333333
10350,513194,0.36,0.36,13.21,100.0,0.0023020899999999997,0.15723383333333332
10360,513689,0.37,0.37,12.96,100.0,0.0022946649999999996,0.15719258333333333
10370,514181,0.37,0.37,12.72,100.0,0.002287284999999999,0.15715158333333334
10380,514681,0.38,0.37,12.97,100.0,0.0022797849999999995,0.15710991666666665
10390,515155,0.37,0.36,13.01,100.0,0.002272674999999999,0.15707041666666666
10400,515638,0.39,0.38,12.8,100.0,0.002265429999999999,0.15703016666666667
10410,516123,0.4,0.39,12.69,100.0,0.0022581549999999995,0.15698974999999998
10420,516607,0.42,0.41,12.62,100.0,0.002250895,0.15694941666666667
10430,517105,0.4,0.39,12.38,100.0,0.0022434249999999994,0.15690791666666667
10440,517598,0.41,0.4,12.3,100.0,0.002236029999999999,0.15686683333333334
10450,518078,0.43,0.42,11.95,100.0,0.0022288299999999994,0.15682683333333333
10460,518556,0.43,0.42,11.87,100.0,0.0022216599999999994,0.156787
10470,519043,0.4,0.39,12.06,100.0,0.0022143549999999994,0.15674641666666667
10480,519540,0.38,0.38,12.18,100.0,0.0022068999999999995,0.15670499999999998
10490,520022,0.4,0.4,11.81,100.0,0.002199669999999999,0.15666483333333334
10500,520474,0.4,0.4,11.54,100.0,0.0021928899999999994,0.15662716666666665
10510,520940,0.38,0.38,11.54,100.0,0.0021858999999999993,0.15658833333333333
10520,521421,0.34,0.34,11.42,100.0,0.0021786849999999996,0.15654825
10530,521904,0.35,0.35,11.7,100.0,0.00217144,0.156508
10540,522365,0.32,0.32,11.84,100.0,0.0021645249999999987,0.15646958333333333
10550,522847,0.31,0.31,12.24,100.0,0.0021572949999999983,0.15642941666666665
10560,523347,0.32,0.32,12.8,100.0,0.0021497949999999995,0.15638775
10570,523839,0.32,0.32,12.85,100.0,0.002142415,0.15634675
10580,524319,0.32,0.32,13.13,100.0,0.0021352149999999993,0.15630675
10590,524819,0.31,0.31,13.18,100.0,0.0021277149999999988,0.15626508333333333
10600,525319,0.33,0.33,12.55,100.0,0.002120214999999998,0.15622341666666667
10610,525819,0.36,0.36,12.64,100.0,0.0021127149999999994,0.15618175
10620,526319,0.41,0.41,12.98,100.0,0.002105214999999999,0.15614008333333335
10630,526799,0.42,0.42,12.81,100.0,0.002098015,0.15610008333333333
10640,527284,0.43,0.43,12.79,100.0,0.002090739999999999,0.15605966666666665
10650,527768,0.4,0.4,12.85,100.0,0.0020834799999999987,0.15601933333333334
10660,528244,0.39,0.39,12.88,100.0,0.0020763399999999994,0.15597966666666666
10670,528714,0.41,0.41,12.53,100.0,0.0020692899999999997,0.15594049999999998
10680,529205,0.42,0.42,12.3,100.0,0.002061924999999999,0.15589958333333334
10690,529701,0.46,0.46,12.32,100.0,0.0020544849999999983,0.15585825
10700,530143,0.41,0.41,12.26,100.0,0.0020478549999999995,0.15582141666666666
10710,530640,0.37,0.37,12.26,100.0,0.0020403999999999995,0.15578
10720,531106,0.34,0.34,12.62,100.0,0.0020334099999999994,0.15574116666666665
10730,531580,0.33,0.33,12.59,100.0,0.0020263,0.15570166666666665
10740,532037,0.34,0.34,12.84,100.0,0.002019445,0.15566358333333333
10750,532522,0.32,0.32,12.84,100.0,0.002012169999999999,0.15562316666666667
10760,533005,0.32,0.32,12.82,100.0,0.0020049249999999994,0.15558291666666665
10770,533505,0.34,0.34,13.11,100.0,0.001997424999999999,0.15554125
10780,534002,0.33,0.33,12.92,100.0,0.001989969999999999,0.15549983333333334
10790,534491,0.29,0.29,12.49,100.0,0.0019826349999999982,0.15545908333333333
10800,534957,0.3,0.3,12.51,100.0,0.001975645,0.15542024999999998
10810,535436,0.32,0.32,12.45,100.0,0.0019684599999999983,0.15538033333333334
10820,535916,0.33,0.33,12.36,100.0,0.0019612599999999994,0.15534033333333333
10830,536416,0.31,0.31,12.41,100.0,0.001953759999999999,0.15529866666666667
10840,536913,0.3,0.3,12.15,100.0,0.0019463049999999989,0.15525725
10850,537413,0.32,0.32,12.03,100.0,0.001938805,0.15521558333333332
10860,537893,0.32,0.32,11.91,100.0,0.0019316049999999994,0.15517558333333334
10870,538381,0.31,0.31,11.25,100.0,0.0019242849999999995,0.15513491666666668
10880,538875,0.29,0.29,11.2,100.0,0.0019168750000000002,0.15509375
10890,539370,0.32,0.32,11.16,100.0,0.0019094499999999983,0.15505249999999998
10900,539855,0.33,0.33,11.28,100.0,0.001902174999999999,0.15501208333333333
10910,540355,0.36,0.36,11.62,100.0,0.0018946749999999984,0.15497041666666667
10920,540851,0.34,0.34,11.49,100.0,0.0018872349999999993,0.15492908333333333
10930,541331,0.33,0.33,11.37,100.0,0.0018800349999999987,0.15488908333333334
10940,541792,0.35,0.35,11.44,100.0,0.001873119999999999,0.15485066666666666
10950,542275,0.35,0.35,11.48,100.0,0.0018658749999999995,0.15481041666666667
10960,542744,0.36,0.36,11.47,100.0,0.0018588399999999988,0.15477133333333332
10970,543238,0.33,0.33,11.42,100.0,0.0018514299999999994,0.15473016666666667
10980,543733,0.36,0.36,11.47,100.0,0.0018440049999999993,0.15468891666666668
10990,544203,0.31,0.31,11.36,100.0,0.0018369549999999995,0.15464975
11000,544687,0.3,0.3,11.67,100.0,0.0018296949999999992,0.15460941666666667
11010,545158,0.29,0.29,11.79,100.0,0.0018226299999999987,0.15457016666666668
11020,545621,0.29,0.29,12.15,100.0,0.0018156849999999992,0.15453158333333333
11030,546098,0.29,0.29,12.11,100.0,0.0018085299999999992,0.15449183333333333
11040,546582,0.25,0.25,12.14,100.0,0.001801269999999999,0.1544515
11050,547078,0.27,0.27,12.29,100.0,0.0017938299999999997,0.15441016666666665
11060,547565,0.26,0.26,11.74,100.0,0.0017865249999999989,0.15436958333333334
11070,548039,0.27,0.27,11.63,100.0,0.0017794149999999995,0.15433008333333334
11080,548512,0.25,0.25,11.67,100.0,0.001772319999999999,0.15429066666666666
11090,548996,0.27,0.27,11.55,100.0,0.0017650599999999989,0.15425033333333332
11100,549479,0.3,0.3,11.45,100.0,0.0017578149999999994,0.15421008333333333
11110,549960,0.28,0.28,11.51,100.0,0.0017505999999999997,0.15417
11120,550445,0.3,0.3,11.5,100.0,0.0017433249999999987,0.15412958333333332
11130,550945,0.35,0.35,11.51,100.0,0.0017358249999999999,0.15408791666666666
11140,551430,0.37,0.37,11.51,100.0,0.0017285499999999988,0.1540475
11150,551889,0.35,0.35,11.55,100.0,0.001721664999999999,0.15400925
11160,552372,0.35,0.35,11.56,100.0,0.0017144199999999995,0.153969
11170,552867,0.34,0.34,11.64,100.0,0.0017069949999999993,0.15392775
11180,553288,0.33,0.33,11.71,100.0,0.0017006799999999996,0.15389266666666668
11190,553788,0.34,0.34,12.01,100.0,0.001693179999999999,0.153851
11200,554288,0.35,0.35,11.96,100.0,0.0016856799999999984,0.15380933333333333
11210,554776,0.37,0.37,11.4,100.0,0.0016783599999999985,0.15376866666666666
11220,555249,0.33,0.33,11.51,100.0,0.001671265,0.15372924999999998
11230,555735,0.33,0.33,11.79,100.0,0.0016639749999999998,0.15368874999999999
11240,556235,0.36,0.36,11.17,100.0,0.0016564749999999993,0.15364708333333332
11250,556732,0.35,0.35,11.27,100.0,0.0016490199999999993,0.15360566666666667
11260,557221,0.36,0.36,11.26,100.0,0.0016416849999999986,0.15356491666666666
11270,557686,0.41,0.41,10.86,100.0,0.0016347099999999993,0.15352616666666666
11280,558184,0.42,0.42,10.98,100.0,0.0016272400000000003,0.15348466666666666
11290,558671,0.46,0.46,10.76,100.0,0.0016199349999999994,0.15344408333333331
11300,559169,0.45,0.45,10.77,100.0,0.0016124649999999987,0.15340258333333334
11310,559655,0.45,0.45,10.59,100.0,0.0016051749999999986,0.15336208333333334
11320,560134,0.47,0.47,10.85,100.0,0.0015979899999999988,0.15332216666666665
11330,560592,0.45,0.45,10.4,100.0,0.0015911199999999997,0.153284
11340,561092,0.44,0.44,10.39,100.0,0.0015836199999999991,0.15324233333333334
11350,561549,0.48,0.48,10.53,100.0,0.001576764999999999,0.15320425
11360,562034,0.47,0.47,10.62,100.0,0.0015694899999999998,0.15316383333333333
11370,562532,0.44,0.44,11.13,100.0,0.001562019999999999,0.15312233333333333
11380,563013,0.45,0.45,11.42,100.0,0.0015548049999999994,0.15308225
11390,563503,0.41,0.41,12.02,100.0,0.0015474549999999997,0.15304141666666665
11400,563989,0.39,0.39,12.15,100.0,0.0015401649999999996,0.15300091666666665
