episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef
7790,388247,0.43,0.43,13.91,100.0,0.007153261037411473
7800,388743,0.42,0.42,13.89,100.0,0.007153261037411473
7810,389243,0.4,0.4,13.6,100.0,0.007153261037411473
7820,389726,0.37,0.37,13.52,100.0,0.007153261037411473
7830,390226,0.37,0.37,13.41,100.0,0.007153261037411473
7840,390726,0.36,0.36,13.14,100.0,0.007153261037411473
7850,391211,0.36,0.36,12.7,100.0,0.007153261037411473
7860,391711,0.32,0.32,12.7,100.0,0.007153261037411473
7870,392200,0.27,0.27,12.66,100.0,0.007153261037411473
7880,392697,0.24,0.24,12.74,100.0,0.007153261037411473
7890,393185,0.24,0.24,12.86,100.0,0.007153261037411473
7900,393671,0.3,0.3,13.0,100.0,0.007153261037411473
7910,394171,0.35,0.35,13.6,100.0,0.007153261037411473
7920,394671,0.41,0.41,13.62,100.0,0.007153261037411473
7930,395171,0.44,0.44,13.75,100.0,0.007153261037411473
7940,395671,0.43,0.43,13.25,100.0,0.007153261037411473
7950,396159,0.41,0.41,13.02,100.0,0.007153261037411473
7960,396650,0.46,0.46,13.32,100.0,0.007153261037411473
7970,397146,0.48,0.48,13.38,100.0,0.007153261037411473
7980,397642,0.53,0.53,13.42,100.0,0.007153261037411473
7990,398136,0.54,0.54,13.49,100.0,0.007153261037411473
8000,398636,0.51,0.51,13.02,100.0,0.007153261037411473
8010,399122,0.47,0.47,12.72,100.0,0.007153261037411473
8020,399622,0.46,0.46,12.69,100.0,0.007153261037411473
8030,400115,0.45,0.45,12.6,100.0,0.007153261037411473
8040,400582,0.45,0.45,12.64,100.0,0.007153261037411473
8050,401081,0.45,0.45,12.35,100.0,0.007153261037411473
8060,401581,0.45,0.45,12.5,100.0,0.007153261037411473
8070,402077,0.47,0.47,12.5,100.0,0.007153261037411473
8080,402560,0.46,0.46,12.21,100.0,0.007153261037411473
8090,403059,0.48,0.48,12.1,100.0,0.007153261037411473
8100,403559,0.46,0.46,12.18,100.0,0.007153261037411473
8110,404059,0.51,0.51,11.89,100.0,0.007153261037411473
8120,404554,0.51,0.51,11.94,100.0,0.007153261037411473
8130,405048,0.49,0.49,12.02,100.0,0.007153261037411473
8140,405548,0.5,0.5,12.3,100.0,0.007153261037411473
8150,406048,0.51,0.51,12.72,100.0,0.007153261037411473
8160,406548,0.52,0.52,11.91,100.0,0.007153261037411473
8170,407037,0.52,0.52,11.83,100.0,0.007153261037411473
8180,407537,0.5,0.5,11.75,100.0,0.007153261037411473
8190,408037,0.49,0.49,11.83,100.0,0.007153261037411473
8200,408534,0.47,0.47,11.98,100.0,0.007153261037411473
8210,409030,0.41,0.41,11.89,100.0,0.007153261037411473
8220,409530,0.38,0.38,11.51,100.0,0.007153261037411473
8230,410017,0.38,0.38,11.37,100.0,0.007153261037411473
8240,410494,0.36,0.36,11.46,100.0,0.007153261037411473
8250,410991,0.36,0.36,11.78,100.0,0.007153261037411473
8260,411491,0.34,0.34,11.74,100.0,0.007153261037411473
8270,411989,0.32,0.32,11.79,100.0,0.007153261037411473
8280,412477,0.33,0.33,12.0,100.0,0.007153261037411473
8290,412977,0.3,0.3,11.96,100.0,0.007153261037411473
8300,413477,0.34,0.34,11.8,100.0,0.007153261037411473
8310,413977,0.38,0.38,11.98,100.0,0.007153261037411473
8320,414465,0.35,0.35,11.98,100.0,0.007153261037411473
8330,414958,0.37,0.37,12.01,100.0,0.007153261037411473
8340,415451,0.38,0.38,12.02,100.0,0.007153261037411473
8350,415951,0.37,0.37,12.04,100.0,0.007153261037411473
8360,416435,0.37,0.37,12.12,100.0,0.007153261037411473
8370,416935,0.39,0.39,12.39,100.0,0.007153261037411473
8380,417425,0.38,0.38,12.56,100.0,0.007153261037411473
8390,417919,0.4,0.4,12.45,100.0,0.007153261037411473
8400,418413,0.38,0.38,12.42,100.0,0.007153261037411473
8410,418881,0.31,0.31,12.42,100.0,0.007153261037411473
8420,419374,0.33,0.33,12.61,100.0,0.007153261037411473
8430,419861,0.31,0.31,12.57,100.0,0.007153261037411473
8440,420361,0.3,0.3,12.59,100.0,0.007153261037411473
8450,420850,0.32,0.32,12.7,100.0,0.007153261037411473
8460,421346,0.31,0.31,12.26,100.0,0.007153261037411473
8470,421833,0.29,0.29,11.97,100.0,0.007153261037411473
8480,422333,0.3,0.3,11.87,100.0,0.007153261037411473
8490,422833,0.32,0.32,12.36,100.0,0.007153261037411473
8500,423322,0.33,0.33,12.46,100.0,0.007153261037411473
8510,423779,0.36,0.36,12.43,100.0,0.007153261037411473
8520,424275,0.37,0.37,12.5,100.0,0.007153261037411473
8530,424772,0.38,0.38,12.46,100.0,0.007153261037411473
8540,425272,0.4,0.4,12.74,100.0,0.007153261037411473
8550,425748,0.4,0.4,12.91,100.0,0.007153261037411473
8560,426231,0.39,0.39,12.77,100.0,0.007153261037411473
8570,426729,0.41,0.41,12.37,100.0,0.007153261037411473
8580,427229,0.44,0.44,12.1,100.0,0.007153261037411473
8590,427727,0.39,0.39,12.1,100.0,0.007153261037411473
8600,428216,0.38,0.38,11.94,100.0,0.007153261037411473
8610,428716,0.4,0.4,11.83,100.0,0.007153261037411473
8620,429216,0.41,0.41,11.77,100.0,0.007153261037411473
8630,429711,0.41,0.41,12.13,100.0,0.007153261037411473
8640,430202,0.39,0.39,11.91,100.0,0.007153261037411473
8650,430702,0.39,0.39,12.21,100.0,0.007153261037411473
8660,431189,0.43,0.43,11.83,100.0,0.007153261037411473
8670,431689,0.4,0.4,12.07,100.0,0.007153261037411473
8680,432177,0.37,0.37,12.22,100.0,0.007153261037411473
8690,432667,0.42,0.42,12.22,100.0,0.007153261037411473
8700,433150,0.42,0.42,12.15,100.0,0.007153261037411473
8710,433644,0.41,0.41,12.35,100.0,0.007153261037411473
8720,434123,0.38,0.38,12.29,100.0,0.007153261037411473
8730,434614,0.4,0.4,12.19,100.0,0.007153261037411473
8740,435080,0.42,0.42,12.29,100.0,0.007153261037411473
8750,435566,0.41,0.41,12.26,100.0,0.007153261037411473
8760,436066,0.43,0.43,12.06,100.0,0.007153261037411473
8770,436528,0.41,0.41,11.87,100.0,0.007153261037411473
8780,437011,0.44,0.44,11.77,100.0,0.007153261037411473
8790,437483,0.44,0.44,11.75,100.0,0.007153261037411473
8800,437960,0.45,0.45,11.75,100.0,0.007153261037411473
8810,438458,0.44,0.44,11.39,100.0,0.007153261037411473
8820,438958,0.47,0.47,11.67,100.0,0.007153261037411473
8830,439439,0.45,0.45,11.81,100.0,0.007153261037411473
8840,439891,0.42,0.42,11.8,100.0,0.007153261037411473
8850,440390,0.44,0.44,11.8,100.0,0.007153261037411473
8860,440890,0.4,0.4,11.83,100.0,0.007153261037411473
8870,441376,0.46,0.46,11.79,100.0,0.007153261037411473
8880,441873,0.41,0.41,12.06,100.0,0.007153261037411473
8890,442344,0.4,0.4,11.92,100.0,0.007153261037411473
8900,442844,0.37,0.37,11.89,100.0,0.007153261037411473
8910,443334,0.39,0.39,11.7,100.0,0.007153261037411473
8920,443826,0.4,0.4,11.75,100.0,0.007153261037411473
8930,444315,0.38,0.38,12.04,100.0,0.007153261037411473
8940,444810,0.43,0.43,11.63,100.0,0.007153261037411473
8950,445310,0.41,0.41,11.43,100.0,0.007153261037411473
8960,445805,0.41,0.41,11.41,100.0,0.007153261037411473
8970,446276,0.37,0.37,11.73,100.0,0.007153261037411473
8980,446776,0.39,0.39,11.62,100.0,0.007153261037411473
8990,447263,0.39,0.39,11.71,100.0,0.007153261037411473
9000,447763,0.41,0.41,11.81,100.0,0.007153261037411473
9010,448241,0.4,0.4,11.88,100.0,0.007153261037411473
9020,448741,0.41,0.41,12.72,100.0,0.007153261037411473
9030,449234,0.46,0.46,13.0,100.0,0.007153261037411473
9040,449724,0.42,0.42,12.98,100.0,0.007153261037411473
9050,450224,0.43,0.43,13.04,100.0,0.007153261037411473
9060,450724,0.41,0.41,13.24,100.0,0.007153261037411473
9070,451223,0.4,0.4,13.11,100.0,0.007153261037411473
9080,451704,0.37,0.37,13.08,100.0,0.007153261037411473
9090,452200,0.37,0.37,13.13,100.0,0.007153261037411473
9100,452700,0.36,0.36,12.99,100.0,0.007153261037411473
9110,453200,0.38,0.38,13.01,100.0,0.007153261037411473
9120,453697,0.35,0.35,13.22,100.0,0.007153261037411473
9130,454177,0.3,0.3,13.19,100.0,0.007153261037411473
9140,454662,0.31,0.31,13.17,100.0,0.007153261037411473
9150,455162,0.3,0.3,13.42,100.0,0.007153261037411473
9160,455651,0.29,0.29,13.35,100.0,0.007153261037411473
9170,456136,0.31,0.31,13.05,100.0,0.007153261037411473
9180,456636,0.31,0.31,13.16,100.0,0.007153261037411473
9190,457130,0.33,0.33,12.86,100.0,0.007153261037411473
9200,457624,0.33,0.33,12.7,100.0,0.007153261037411473
9210,458124,0.33,0.33,12.92,100.0,0.007153261037411473
9220,458624,0.38,0.38,12.73,100.0,0.007153261037411473
9230,459121,0.39,0.39,12.86,100.0,0.007153261037411473
9240,459621,0.39,0.39,13.01,100.0,0.007153261037411473
9250,460116,0.39,0.39,13.14,100.0,0.007153261037411473
9260,460600,0.45,0.45,13.16,100.0,0.007153261037411473
9270,461077,0.44,0.44,13.14,100.0,0.007153261037411473
9280,461573,0.46,0.46,12.99,100.0,0.007153261037411473
9290,462067,0.43,0.43,13.1,100.0,0.007153261037411473
9300,462557,0.44,0.44,12.8,100.0,0.007153261037411473
9310,463053,0.43,0.43,12.49,100.0,0.007153261037411473
9320,463551,0.39,0.39,12.45,100.0,0.007153261037411473
9330,464022,0.38,0.38,12.65,100.0,0.007153261037411473
9340,464506,0.37,0.37,12.66,100.0,0.007153261037411473
9350,465006,0.38,0.38,12.45,100.0,0.007153261037411473
9360,465503,0.34,0.34,12.5,100.0,0.007153261037411473
9370,465986,0.36,0.36,12.46,100.0,0.007153261037411473
9380,466485,0.38,0.38,12.16,100.0,0.007153261037411473
9390,466985,0.41,0.41,11.8,100.0,0.007153261037411473
9400,467485,0.4,0.4,11.85,100.0,0.007153261037411473
9410,467985,0.4,0.4,11.76,100.0,0.007153261037411473
9420,468485,0.4,0.4,11.59,100.0,0.007153261037411473
9430,468974,0.41,0.41,11.62,100.0,0.007153261037411473
9440,469463,0.43,0.43,12.09,100.0,0.007153261037411473
9450,469957,0.43,0.43,12.41,100.0,0.007153261037411473
9460,470457,0.48,0.48,12.9,100.0,0.007153261037411473
9470,470957,0.47,0.47,12.72,100.0,0.007153261037411473
9480,471446,0.42,0.42,12.76,100.0,0.007153261037411473
9490,471946,0.41,0.41,13.09,100.0,0.007153261037411473
9500,472437,0.42,0.42,12.84,100.0,0.007153261037411473
9510,472937,0.38,0.38,12.85,100.0,0.007153261037411473
9520,473426,0.37,0.37,13.12,100.0,0.007153261037411473
9530,473926,0.38,0.38,13.02,100.0,0.007153261037411473
9540,474416,0.36,0.36,12.83,100.0,0.007153261037411473
9550,474916,0.36,0.36,12.81,100.0,0.007153261037411473
9560,475410,0.3,0.3,12.7,100.0,0.007153261037411473
9570,475892,0.32,0.32,12.74,100.0,0.007153261037411473
9580,476387,0.35,0.35,12.75,100.0,0.007153261037411473
9590,476877,0.34,0.34,12.9,100.0,0.007153261037411473
9600,477352,0.36,0.36,12.51,100.0,0.007153261037411473
9610,477848,0.39,0.39,12.33,100.0,0.007153261037411473
9620,478347,0.41,0.41,12.45,100.0,0.007153261037411473
9630,478840,0.41,0.41,12.34,100.0,0.007153261037411473
9640,479324,0.42,0.42,12.76,100.0,0.007153261037411473
9650,479824,0.41,0.41,12.82,100.0,0.007153261037411473
9660,480324,0.41,0.41,13.09,100.0,0.007153261037411473
9670,480824,0.39,0.39,13.17,100.0,0.007153261037411473
9680,481310,0.37,0.37,13.18,100.0,0.007153261037411473
9690,481810,0.36,0.36,13.15,100.0,0.007153261037411473
9700,482307,0.34,0.34,13.29,100.0,0.007153261037411473
9710,482797,0.36,0.36,13.26,100.0,0.007153261037411473
9720,483288,0.37,0.37,13.09,100.0,0.007153261037411473
9730,483774,0.37,0.37,12.93,100.0,0.007153261037411473
9740,484263,0.36,0.36,12.91,100.0,0.007153261037411473
9750,484747,0.37,0.37,13.05,100.0,0.007153261037411473
9760,485236,0.4,0.4,12.71,100.0,0.007153261037411473
9770,485729,0.4,0.4,12.46,100.0,0.007153261037411473
9780,486229,0.41,0.41,12.48,100.0,0.007153261037411473
9790,486720,0.4,0.4,12.65,100.0,0.007153261037411473
9800,487220,0.42,0.42,12.35,100.0,0.007153261037411473
9810,487718,0.42,0.42,12.26,100.0,0.007153261037411473
9820,488205,0.42,0.42,11.77,100.0,0.007153261037411473
9830,488705,0.42,0.42,12.09,100.0,0.007153261037411473
9840,489184,0.41,0.41,11.81,100.0,0.007153261037411473
9850,489675,0.42,0.42,11.86,100.0,0.007153261037411473
9860,490175,0.42,0.42,11.43,100.0,0.007153261037411473
9870,490665,0.42,0.42,11.45,100.0,0.007153261037411473
9880,491148,0.41,0.41,11.53,100.0,0.007153261037411473
9890,491632,0.43,0.43,11.32,100.0,0.007153261037411473
9900,492119,0.42,0.42,11.67,100.0,0.007153261037411473
9910,492586,0.38,0.38,11.36,100.0,0.007153261037411473
9920,493074,0.33,0.33,11.26,100.0,0.007153261037411473
9930,493553,0.35,0.35,11.04,100.0,0.007153261037411473
9940,494034,0.36,0.36,10.98,100.0,0.007153261037411473
9950,494534,0.34,0.34,10.82,100.0,0.007153261037411473
9960,495034,0.3,0.3,10.92,100.0,0.007153261037411473
9970,495534,0.3,0.3,11.16,100.0,0.007153261037411473
9980,496029,0.35,0.35,11.24,100.0,0.007153261037411473
9990,496511,0.35,0.35,11.11,100.0,0.007153261037411473
10000,497002,0.36,0.36,11.38,100.0,0.007153261037411473
10010,497497,0.38,0.38,11.02,100.0,0.007153261037411473
10020,497973,0.41,0.41,10.98,100.0,0.007153261037411473
10030,498466,0.39,0.39,10.73,100.0,0.007153261037411473
10040,498950,0.38,0.38,10.58,100.0,0.007153261037411473
10050,499450,0.4,0.4,10.4,100.0,0.007153261037411473
10060,499945,0.43,0.43,10.73,100.0,0.007153261037411473
